id,name,sector,country,founded_year,is_validated,description,website,capitalization,capitalization_millions,headquarter_city,main_investors,funds_raised
678,Emax Digital,"ICT, Retail & E-commerce",Germany,,0,Emax Digital is building a tool for AI-based reportings and recommendations on marketplaces.,https://www.emax-digital.com/,0,0.0,,,
680,EmbeDL,"ICT, Energy & Utilities, R&D",Sweden,,0,We make AI (deep learning) significantly more cost- and energy-efficient in embedded systems,https://embedl.ai,0,0.0,,,
681,Emerge Tech,Cross Industry,Germany,,0,"Emerge Tech provides human resources technology solutions that target the blue-collar workforce within the skilled trades sector. The company offers tools that support employer branding throughout the talent journey, which may help in addressing talent shortages and adapting to changing work environments.",https://emerge-tech.io/,0,0.0,,,
682,Emidat GmbH,Construction,Germany,,0,"We use natural language input and return verified, accurate and up-to-date emission data.",https://emidat.com/,0,0.0,,,
683,Empion,"Cross Industry, ICT",Germany,,0,"AI-based “robo-headhunter” that matches candidates and companies on skills, values and culture, cutting time-to-hire for HR teams.",https://empion.io/,0,0.0,,,
684,Emulate Energy,"Energy & Utilities, R&D",Sweden,,0,Next Generation Energy storage / Demand Response,https://www.emulate.energy/,0,0.0,,,
685,Enaiblers AB,"ICT, R&D",Sweden,,0,Empowering global health with AI-based diagnostics,https://www.enaiblers.com,0,0.0,,,
686,Enao Vision,"ICT, Manufacturing, Operations",Germany,,0,Enao Vision is a quality assurance software that empowers professionals on the shop floor to scale manufacturing operations while delivering exceptional quality.,https://www.enaovision.com/,0,0.0,,,
1679,Encord,,,,0,,,0,0.0,,,
688,Endel,Cross Industry,Germany,,0,"Creates personalized soundscapes to help you focus, relax, and sleep",https://endel.io/,0,0.0,,,
689,Energy Robotics,"ICT, Manufacturing, Energy & Utilities",Germany,,0,"Energy Robotics provides an end-to-end solution for autonomous inspections in capital-intensive industries such as oil & gas, chemical and energy. Our team of robotics wizards develop software platforms that integrate seamlessly with industrial operations systems and allows operators to easily manage a fleet of mobile robots. We equip autonomous robots to capture high quality data and use AI driven analytics to convert it into actionable information. Our mission is to relieve humans from repetitive, undesirable, and hazardous tasks through autonomous robotics while helping industries accelerate their journey to Industry 4.0.",https://energy-robotics.com/,0,0.0,,,
690,Eneryield,"Energy & Utilities, R&D",Sweden,,0,Machine learning based innovations for intelligent energy analytics and control of electricity flow,https://www.eneryield.com,0,0.0,,,
691,Enjins,Cross Industry,Netherlands,,0,"We audit, develop and implement Machine Learning solutions that are here to stay. Enjins builds Machine Learning engines for fast-growing tech scale-ups and innovative businesses. While modelling is rapidly becoming a commodity, successful implementation of ML systems is not. We believe in a combination of data science, engineering, and business to deliver successful ML systems. Our proven approach results in implemented, fully adopted and value adding Machine Learning solutions.",https://www.enjins.com,0,0.0,,,
692,Enneo,"ICT, Energy & Utilities",Germany,,0,Enneo offers a next generation contact center solution that transforms the interaction between agents and customers through AI.,https://enneo.ai/,0,0.0,,,
694,Enote,"ICT, Media & Entertainment, R&D",Germany,,0,"Enote is an innovative digital sheet music app, described by The Guardian as “a gamechanger for musicians. The company has developed a world-leading AI-technology, that allows to digitize paper sheet music into fully digital musical scores. This brings long awaited innovation to over 200 million musicians around the world, making sheet musicmore affordable, convenient and interactive than ever.",https://www.enote.com/,0,0.0,,,
695,Ensolution Software,"ICT, IT & Security",Sweden,,0,"IT-solutions, design and programming with a AI-focus.",https://ensolution.se/,0,0.0,,,
257,Entrepreneurs First,ICT,United Kingdom,,0,,https://www.joinef.com/,381,381.0,London,,
697,Envision,"Cross Industry, ICT",Netherlands,,0,Envision empowers visually impaired people to become more independent by harnessing AI to speak out the visual world around them.,https://www.letsenvision.com/,0,0.0,,,
699,Erium,"ICT, Manufacturing",Germany,,0,"With its software solution HALerium, Erium is helping people from various disciplines to create their own AI models without needing to be data scientists.",https://halerium.com/,0,0.0,,,
1682,Escher Reality,,,,0,,,0,0.0,,,
704,Evana,Real Estate Activities,Germany,,0,Provider of data analysis services,https://evana.ai/,0,0.0,,,
705,Eveince,ICT,Germany,,0,Institutional-grade AI for managing risk in digital asset markets,https://eveince.com/,0,0.0,,,
706,Evidencio,"ICT, Health & Social Care, R&D",Netherlands,,0,"Evidencio is an online platform that supports the development, validation, implementation and (CE-compliant) productisation of medical prediction models, AI-algorithms and clinical decision support tools",https://www.evidencio.com,0,0.0,,,
709,Exazyme,"ICT, R&D",Germany,,0,Developing a software platform for protein engineering that is used to develop a CO2-fixing biocatalyst to be faster than in nature.,https://exazyme.com/,0,0.0,,,
710,ExoMatter,R&D,Germany,,0,ExoMatter's digital materials development platform MatterMine helps find better and more sustainable materials faster,https://exomatter.ai/,0,0.0,,,
252,Exotec,"ICT, Manufacturing",France,,0,Exotec est une entreprise French warehouse automation company specializing in goods-to-person robotics systems.,https://www.exotec.com/,445,445.0,Wasquehal,"Romain Moulin, Renaud Heitz, angel investor, venture capital",
711,Exparang AB,Cross Industry,Sweden,,0,Exparang offers seamless and unbiased recruitment matches for executive board and other leading positions,https://exparang.com,0,0.0,,,
713,Explosion,ICT,Germany,,0,Explosion AI is a digital studio specialising in Artificial Intelligence and Natural Language Processing.,https://explosion.ai/,0,0.0,,,
238,Exscientia,ICT,,,0,,,675,675.0,,,
715,Eye-Able,"Cross Industry, ICT",Germany,,0,"Developer of digital accessibility software intended to spread awareness of inclusion and live participation. The company's platform offers a control center for digital accessibility, browser testing software for accessibility compliance, a personal assistant for digital accessibility, and improved content readability, enabling clients to improve the accessibility, access, and inclusivity of their products.",https://eye-able.com/en/,0,0.0,,,
716,Eyva,"R&D, Marketing",Germany,,0,Platform offering marketing analytics solutions for the beauty industry,https://www.eyva.ai/,0,0.0,,,
721,FAST AI Movies,"ICT, Operations",Germany,,0,"AST AI Movies develops a software that uses AI to generate videos. Currently, our focus mainly lies on (internal) training videos. In addition, your video only has to be recalculated when it comes to updates or changes ... shooting a new video is not required! This is much cheaper and faster than the traditional process of shooting videos. How does the software work? The customer only provides us with their text as PDF. Everything else runs automatically with the AI-based software. If required, including multiple-choice tests to check the user’s knowledge is also possible. Because FAST AI Movies uses AI, we save 85% of the production costs.",https://fast-ai-movies.de/,0,0.0,,,
723,FERNRIDE,Transport & Mobility,Germany,,0,FERNRIDE enables automated and sustainable logistics by combining the human skills of in-office drivers - known as teleoperators - with autonomous driving technology in a scalable platform.,https://www.fernride.com/,0,0.0,,,
733,FINDIQ GmbH,"Manufacturing, Operations",Germany,,0,FINDIQ is the all-knowing service assistant for industrial machines.,https://findiq.de/,0,0.0,,,
741,FLOX,"ICT, Operations",Sweden,,0,"We develop tailored and easy to set-up AI-enabled autonomous drone solutions for Agriculture, Forestry, and Infrastructure to enable coexistence with wild animals, with focus on damage prevention,",https://floxrobotics.com/,0,0.0,,,
752,FRATCH,"ICT, Energy & Utilities",Germany,,0,"FRATCH is the AI-powered freelance hiring system and will help millions of freelance management consultants, interim managers as well as corporate clients to find each other 10x faster while reducing hiring costs by 75%.",https://fratch.io/,0,0.0,,,
759,FULLY AI,"Cross Industry, ICT, Marketing",Germany,,0,AI-driven platform managing the entire customer lifecycle from acquisition to retention,https://gofully.ai/,0,0.0,,,
717,FactoryPal,"ICT, Manufacturing, Operations",Germany,,0,"FactoryPal is a cloud-based solution built with artificial intelligence (AI) and IIoT at its core. With cutting-edge technology at its foundation, this plug and play solution is a fast track to upgrade manufacturing facilities and to bring them into the Industry 4.0 space by enabling them to compete in the new space of connectivity and smart data utilisation. The overall purpose of FactoryPal is to optimise the OEE of a manufacturing operation.",https://factorypal.com/,0,0.0,,,
718,Faircado,"ICT, Retail & E-commerce",Germany,,0,"AI-powered aggregator for second-hand shopping online that makes you save time, money and the planet",https://faircado.com/,0,0.0,,,
135,Fal,Media & Entertainment,United States,2021.0,0,Fal est une entreprise place where water flows over a steep or vertical drop.,,330,330.0,,,
719,Familymind AI,ICT,Germany,,0,Provider of AI-powered family management platform,https://familymind.ai/,0,0.0,,,
1582,Fanatics,Cross Industry,United States,1995.0,0,Fanatics is a digital sports platform focused on licensed sports merchandise and adjacent services.,https://www.fanaticsinc.com,0,0.0,Jacksonville,NA,
720,Farmvent,"ICT, Agriculture & Forestry, R&D",Netherlands,,0,"Located in Food Valley, Farmvent is revolutionizing in-store vertical farming by building cutting-edge technologically advanced farms for indoor cultivation through innovations in automation, AI and plant science.",https://farmvent.com/,0,0.0,,,
